Assembly Accession	Assembly-unit accession	Chromosome name	GC Count	GC Percent	GenBank seq accession	Molecule type	Ordering	RefSeq seq accession	Role	Seq length	UCSC style name	Unlocalized Count	Sequence name
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000223.1	Chromosome			unplaced-scaffold	37987			contig223
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000224.1	Chromosome			unplaced-scaffold	37858			contig224
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000225.1	Chromosome			unplaced-scaffold	37846			contig225
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000226.1	Chromosome			unplaced-scaffold	37543			contig226
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000227.1	Chromosome			unplaced-scaffold	37434			contig227
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000228.1	Chromosome			unplaced-scaffold	37431			contig228
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000229.1	Chromosome			unplaced-scaffold	37310			contig229
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000230.1	Chromosome			unplaced-scaffold	37287			contig230
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000231.1	Chromosome			unplaced-scaffold	37251			contig231
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000232.1	Chromosome			unplaced-scaffold	37210			contig232
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000233.1	Chromosome			unplaced-scaffold	37195			contig233
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000234.1	Chromosome			unplaced-scaffold	37112			contig234
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000235.1	Chromosome			unplaced-scaffold	37049			contig235
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000236.1	Chromosome			unplaced-scaffold	37047			contig236
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000237.1	Chromosome			unplaced-scaffold	37038			contig237
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000238.1	Chromosome			unplaced-scaffold	37031			contig238
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000239.1	Chromosome			unplaced-scaffold	36995			contig239
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000240.1	Chromosome			unplaced-scaffold	36956			contig240
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000241.1	Chromosome			unplaced-scaffold	36910			contig241
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000242.1	Chromosome			unplaced-scaffold	36514			contig242
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000243.1	Chromosome			unplaced-scaffold	36503			contig243
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000244.1	Chromosome			unplaced-scaffold	36453			contig244
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000245.1	Chromosome			unplaced-scaffold	36374			contig245
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000246.1	Chromosome			unplaced-scaffold	36285			contig246
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000247.1	Chromosome			unplaced-scaffold	36284			contig247
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000248.1	Chromosome			unplaced-scaffold	36265			contig248
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000249.1	Chromosome			unplaced-scaffold	36038			contig249
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000250.1	Chromosome			unplaced-scaffold	36036			contig250
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000251.1	Chromosome			unplaced-scaffold	35996			contig251
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000252.1	Chromosome			unplaced-scaffold	35895			contig252
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000253.1	Chromosome			unplaced-scaffold	35888			contig253
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000254.1	Chromosome			unplaced-scaffold	35874			contig254
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000255.1	Chromosome			unplaced-scaffold	35865			contig255
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000256.1	Chromosome			unplaced-scaffold	35748			contig256
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000257.1	Chromosome			unplaced-scaffold	35734			contig257
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000258.1	Chromosome			unplaced-scaffold	35643			contig258
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000259.1	Chromosome			unplaced-scaffold	35625			contig259
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000260.1	Chromosome			unplaced-scaffold	35479			contig260
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000261.1	Chromosome			unplaced-scaffold	35478			contig261
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000262.1	Chromosome			unplaced-scaffold	35227			contig262
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000263.1	Chromosome			unplaced-scaffold	35188			contig263
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000264.1	Chromosome			unplaced-scaffold	35172			contig264
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000265.1	Chromosome			unplaced-scaffold	35125			contig265
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000266.1	Chromosome			unplaced-scaffold	35075			contig266
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000267.1	Chromosome			unplaced-scaffold	35074			contig267
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000268.1	Chromosome			unplaced-scaffold	35070			contig268
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000269.1	Chromosome			unplaced-scaffold	35033			contig269
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000270.1	Chromosome			unplaced-scaffold	34942			contig270
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000271.1	Chromosome			unplaced-scaffold	34835			contig271
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000272.1	Chromosome			unplaced-scaffold	34680			contig272
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000273.1	Chromosome			unplaced-scaffold	34546			contig273
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000274.1	Chromosome			unplaced-scaffold	34473			contig274
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000275.1	Chromosome			unplaced-scaffold	34380			contig275
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000276.1	Chromosome			unplaced-scaffold	34186			contig276
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000277.1	Chromosome			unplaced-scaffold	34092			contig277
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000278.1	Chromosome			unplaced-scaffold	34072			contig278
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000279.1	Chromosome			unplaced-scaffold	33972			contig279
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000280.1	Chromosome			unplaced-scaffold	33966			contig280
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000281.1	Chromosome			unplaced-scaffold	33966			contig281
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000282.1	Chromosome			unplaced-scaffold	33869			contig282
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000283.1	Chromosome			unplaced-scaffold	33860			contig283
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000284.1	Chromosome			unplaced-scaffold	33843			contig284
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000285.1	Chromosome			unplaced-scaffold	33615			contig285
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000286.1	Chromosome			unplaced-scaffold	33521			contig286
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000287.1	Chromosome			unplaced-scaffold	33487			contig287
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000288.1	Chromosome			unplaced-scaffold	33376			contig288
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000289.1	Chromosome			unplaced-scaffold	33245			contig289
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000290.1	Chromosome			unplaced-scaffold	33185			contig290
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000291.1	Chromosome			unplaced-scaffold	33135			contig291
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000292.1	Chromosome			unplaced-scaffold	33134			contig292
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000293.1	Chromosome			unplaced-scaffold	32965			contig293
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000294.1	Chromosome			unplaced-scaffold	32927			contig294
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000295.1	Chromosome			unplaced-scaffold	32782			contig295
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000296.1	Chromosome			unplaced-scaffold	32610			contig296
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000297.1	Chromosome			unplaced-scaffold	32609			contig297
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000298.1	Chromosome			unplaced-scaffold	32539			contig298
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000299.1	Chromosome			unplaced-scaffold	32518			contig299
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000300.1	Chromosome			unplaced-scaffold	32507			contig300
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000301.1	Chromosome			unplaced-scaffold	32505			contig301
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000302.1	Chromosome			unplaced-scaffold	32425			contig302
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000303.1	Chromosome			unplaced-scaffold	32307			contig303
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000304.1	Chromosome			unplaced-scaffold	32298			contig304
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000305.1	Chromosome			unplaced-scaffold	32266			contig305
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000306.1	Chromosome			unplaced-scaffold	32227			contig306
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000307.1	Chromosome			unplaced-scaffold	32169			contig307
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000308.1	Chromosome			unplaced-scaffold	32119			contig308
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000309.1	Chromosome			unplaced-scaffold	32099			contig309
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000310.1	Chromosome			unplaced-scaffold	32072			contig310
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000311.1	Chromosome			unplaced-scaffold	32022			contig311
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000312.1	Chromosome			unplaced-scaffold	31955			contig312
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000313.1	Chromosome			unplaced-scaffold	31950			contig313
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000314.1	Chromosome			unplaced-scaffold	31932			contig314
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000315.1	Chromosome			unplaced-scaffold	31921			contig315
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000316.1	Chromosome			unplaced-scaffold	31903			contig316
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000317.1	Chromosome			unplaced-scaffold	31869			contig317
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000318.1	Chromosome			unplaced-scaffold	31868			contig318
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000319.1	Chromosome			unplaced-scaffold	31793			contig319
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000320.1	Chromosome			unplaced-scaffold	31769			contig320
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000321.1	Chromosome			unplaced-scaffold	31740			contig321
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000322.1	Chromosome			unplaced-scaffold	31694			contig322
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000323.1	Chromosome			unplaced-scaffold	31588			contig323
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000324.1	Chromosome			unplaced-scaffold	31566			contig324
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000325.1	Chromosome			unplaced-scaffold	31565			contig325
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000326.1	Chromosome			unplaced-scaffold	31512			contig326
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000327.1	Chromosome			unplaced-scaffold	31501			contig327
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000328.1	Chromosome			unplaced-scaffold	31457			contig328
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000329.1	Chromosome			unplaced-scaffold	31384			contig329
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000330.1	Chromosome			unplaced-scaffold	31381			contig330
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000331.1	Chromosome			unplaced-scaffold	31367			contig331
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000332.1	Chromosome			unplaced-scaffold	31327			contig332
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000333.1	Chromosome			unplaced-scaffold	31319			contig333
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000334.1	Chromosome			unplaced-scaffold	31314			contig334
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000335.1	Chromosome			unplaced-scaffold	31217			contig335
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000336.1	Chromosome			unplaced-scaffold	31210			contig336
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000337.1	Chromosome			unplaced-scaffold	31114			contig337
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000338.1	Chromosome			unplaced-scaffold	30982			contig338
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000339.1	Chromosome			unplaced-scaffold	30937			contig339
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000340.1	Chromosome			unplaced-scaffold	30882			contig340
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000341.1	Chromosome			unplaced-scaffold	30834			contig341
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000342.1	Chromosome			unplaced-scaffold	30811			contig342
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000343.1	Chromosome			unplaced-scaffold	30663			contig343
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000344.1	Chromosome			unplaced-scaffold	30595			contig344
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000345.1	Chromosome			unplaced-scaffold	30594			contig345
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000346.1	Chromosome			unplaced-scaffold	30538			contig346
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000347.1	Chromosome			unplaced-scaffold	30465			contig347
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000348.1	Chromosome			unplaced-scaffold	30458			contig348
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000349.1	Chromosome			unplaced-scaffold	30368			contig349
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000350.1	Chromosome			unplaced-scaffold	30365			contig350
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000351.1	Chromosome			unplaced-scaffold	30325			contig351
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000352.1	Chromosome			unplaced-scaffold	30286			contig352
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000353.1	Chromosome			unplaced-scaffold	30264			contig353
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000354.1	Chromosome			unplaced-scaffold	30256			contig354
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000355.1	Chromosome			unplaced-scaffold	30237			contig355
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000356.1	Chromosome			unplaced-scaffold	30227			contig356
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000357.1	Chromosome			unplaced-scaffold	30215			contig357
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000358.1	Chromosome			unplaced-scaffold	30214			contig358
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000359.1	Chromosome			unplaced-scaffold	30176			contig359
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000360.1	Chromosome			unplaced-scaffold	30065			contig360
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000361.1	Chromosome			unplaced-scaffold	30006			contig361
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000362.1	Chromosome			unplaced-scaffold	29983			contig362
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000363.1	Chromosome			unplaced-scaffold	29976			contig363
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000364.1	Chromosome			unplaced-scaffold	29876			contig364
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000365.1	Chromosome			unplaced-scaffold	29863			contig365
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000366.1	Chromosome			unplaced-scaffold	29775			contig366
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000367.1	Chromosome			unplaced-scaffold	29675			contig367
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000368.1	Chromosome			unplaced-scaffold	29646			contig368
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000369.1	Chromosome			unplaced-scaffold	29428			contig369
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000370.1	Chromosome			unplaced-scaffold	29201			contig370
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000371.1	Chromosome			unplaced-scaffold	29183			contig371
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000372.1	Chromosome			unplaced-scaffold	29175			contig372
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000373.1	Chromosome			unplaced-scaffold	29123			contig373
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000374.1	Chromosome			unplaced-scaffold	29117			contig374
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000375.1	Chromosome			unplaced-scaffold	29105			contig375
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000376.1	Chromosome			unplaced-scaffold	29102			contig376
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000377.1	Chromosome			unplaced-scaffold	29074			contig377
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000378.1	Chromosome			unplaced-scaffold	29038			contig378
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000379.1	Chromosome			unplaced-scaffold	28822			contig379
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000380.1	Chromosome			unplaced-scaffold	28690			contig380
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000381.1	Chromosome			unplaced-scaffold	28675			contig381
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000382.1	Chromosome			unplaced-scaffold	28650			contig382
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000383.1	Chromosome			unplaced-scaffold	28615			contig383
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000384.1	Chromosome			unplaced-scaffold	28442			contig384
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000385.1	Chromosome			unplaced-scaffold	28372			contig385
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000386.1	Chromosome			unplaced-scaffold	28269			contig386
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000387.1	Chromosome			unplaced-scaffold	28205			contig387
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000388.1	Chromosome			unplaced-scaffold	28174			contig388
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000389.1	Chromosome			unplaced-scaffold	28064			contig389
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000390.1	Chromosome			unplaced-scaffold	28043			contig390
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000391.1	Chromosome			unplaced-scaffold	28010			contig391
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000392.1	Chromosome			unplaced-scaffold	28010			contig392
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000393.1	Chromosome			unplaced-scaffold	28009			contig393
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000394.1	Chromosome			unplaced-scaffold	28000			contig394
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000395.1	Chromosome			unplaced-scaffold	27984			contig395
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000396.1	Chromosome			unplaced-scaffold	27970			contig396
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000397.1	Chromosome			unplaced-scaffold	27950			contig397
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000398.1	Chromosome			unplaced-scaffold	27934			contig398
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000399.1	Chromosome			unplaced-scaffold	27908			contig399
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000400.1	Chromosome			unplaced-scaffold	27900			contig400
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000401.1	Chromosome			unplaced-scaffold	27879			contig401
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000402.1	Chromosome			unplaced-scaffold	27855			contig402
GCA_903798175.1	Primary Assembly	Un			CAIGQY010000403.1	Chromosome			unplaced-scaffold	27838			contig403
