piRNA_Name,Transposable_Element,Start_Position,Mapping_Quality,Match_Count,Insertion_Count,Deletion_Count,Alignment_Identity,Orientation
Drer_1687577,Zebrafish_EnSpm-N49_DR#DNA/CACTA,734,37,28,0,0,1.0,Reverse
Drer_1687584,Zebrafish_EnSpm-N49_DR#DNA/CACTA,734,37,28,0,0,1.0,Reverse
Drer_1687583,Zebrafish_EnSpm-N49_DR#DNA/CACTA,735,37,27,0,0,1.0,Reverse
Drer_1687576,Zebrafish_EnSpm-N49_DR#DNA/CACTA,736,37,26,0,0,1.0,Reverse
Drer_1687582,Zebrafish_EnSpm-N49_DR#DNA/CACTA,736,37,26,0,0,1.0,Reverse
Drer_1680205,Zebrafish_EnSpm-N49_DR#DNA/CACTA,737,37,28,0,0,1.0,Reverse
Drer_1687581,Zebrafish_EnSpm-N49_DR#DNA/CACTA,737,37,25,0,0,1.0,Reverse
Drer_1687580,Zebrafish_EnSpm-N49_DR#DNA/CACTA,739,37,23,0,0,1.0,Reverse
Drer_1680204,Zebrafish_EnSpm-N49_DR#DNA/CACTA,740,37,25,0,0,1.0,Reverse
Drer_1244692,Zebrafish_EnSpm-N49_DR#DNA/CACTA,741,37,24,0,0,1.0,Reverse
Drer_1687579,Zebrafish_EnSpm-N49_DR#DNA/CACTA,741,37,21,0,0,1.0,Reverse
Drer_1244691,Zebrafish_EnSpm-N49_DR#DNA/CACTA,743,37,22,0,0,1.0,Reverse
Drer_563428,Zebrafish_EnSpm-N49_DR#DNA/CACTA,744,37,19,0,0,1.0,Reverse
Drer_1854920,Zebrafish_EnSpm-N49_DR#DNA/CACTA,748,37,25,0,0,1.0,Reverse
Drer_1099609,Zebrafish_EnSpm-N49_DR#DNA/CACTA,751,37,27,0,0,1.0,Reverse
Drer_889899,Zebrafish_EnSpm-N49_DR#DNA/CACTA,755,37,29,0,0,1.0,Reverse
Drer_889898,Zebrafish_EnSpm-N49_DR#DNA/CACTA,756,37,28,0,0,1.0,Reverse
Drer_889900,Zebrafish_EnSpm-N49_DR#DNA/CACTA,757,37,27,0,0,1.0,Reverse
Drer_1808105,Zebrafish_EnSpm-N49_DR#DNA/CACTA,758,37,18,0,0,1.0,Forward
Drer_889897,Zebrafish_EnSpm-N49_DR#DNA/CACTA,758,37,26,0,0,1.0,Reverse
Drer_1842327,Zebrafish_EnSpm-N49_DR#DNA/CACTA,758,37,29,0,0,1.0,Reverse
Drer_889896,Zebrafish_EnSpm-N49_DR#DNA/CACTA,759,37,25,0,0,1.0,Reverse
Drer_1710587,Zebrafish_EnSpm-N49_DR#DNA/CACTA,762,37,30,0,0,1.0,Reverse
Drer_1855617,Zebrafish_EnSpm-N49_DR#DNA/CACTA,763,37,27,0,0,1.0,Reverse
Drer_1855618,Zebrafish_EnSpm-N49_DR#DNA/CACTA,763,37,27,0,0,1.0,Reverse
Drer_1623780,Zebrafish_EnSpm-N49_DR#DNA/CACTA,767,37,26,0,0,1.0,Reverse
Drer_1852644,Zebrafish_EnSpm-N49_DR#DNA/CACTA,768,37,28,0,0,1.0,Reverse
Drer_1413419,Zebrafish_EnSpm-N49_DR#DNA/CACTA,770,37,25,0,0,1.0,Forward
Drer_1710586,Zebrafish_EnSpm-N49_DR#DNA/CACTA,770,37,22,0,0,1.0,Reverse
Drer_1132798,Zebrafish_EnSpm-N49_DR#DNA/CACTA,776,37,28,0,0,1.0,Forward
Drer_1132799,Zebrafish_EnSpm-N49_DR#DNA/CACTA,776,37,29,0,0,1.0,Forward
Drer_1132800,Zebrafish_EnSpm-N49_DR#DNA/CACTA,776,37,30,0,0,1.0,Forward
Drer_1132801,Zebrafish_EnSpm-N49_DR#DNA/CACTA,776,37,32,0,0,1.0,Forward
Drer_1132802,Zebrafish_EnSpm-N49_DR#DNA/CACTA,776,37,20,0,0,1.0,Forward
Drer_1132803,Zebrafish_EnSpm-N49_DR#DNA/CACTA,776,37,30,0,0,1.0,Forward
Drer_459433,Zebrafish_EnSpm-N49_DR#DNA/CACTA,779,37,26,0,0,1.0,Forward
Drer_459434,Zebrafish_EnSpm-N49_DR#DNA/CACTA,779,37,27,0,0,1.0,Forward
Drer_459435,Zebrafish_EnSpm-N49_DR#DNA/CACTA,779,37,28,0,0,1.0,Forward
Drer_459436,Zebrafish_EnSpm-N49_DR#DNA/CACTA,779,37,29,0,0,1.0,Forward
Drer_459437,Zebrafish_EnSpm-N49_DR#DNA/CACTA,779,37,30,0,0,1.0,Forward
Drer_459438,Zebrafish_EnSpm-N49_DR#DNA/CACTA,779,37,27,0,0,1.0,Forward
Drer_459439,Zebrafish_EnSpm-N49_DR#DNA/CACTA,779,37,29,0,0,1.0,Forward
Drer_1358193,Zebrafish_EnSpm-N49_DR#DNA/CACTA,780,37,28,0,0,1.0,Forward
Drer_1514684,Zebrafish_EnSpm-N49_DR#DNA/CACTA,780,37,28,0,0,1.0,Reverse
Drer_598550,Zebrafish_EnSpm-N49_DR#DNA/CACTA,781,37,24,0,0,1.0,Forward
Drer_598551,Zebrafish_EnSpm-N49_DR#DNA/CACTA,781,37,25,0,0,1.0,Forward
Drer_598552,Zebrafish_EnSpm-N49_DR#DNA/CACTA,781,37,26,0,0,1.0,Forward
Drer_598553,Zebrafish_EnSpm-N49_DR#DNA/CACTA,781,37,27,0,0,1.0,Forward
Drer_598554,Zebrafish_EnSpm-N49_DR#DNA/CACTA,781,37,28,0,0,1.0,Forward
Drer_598555,Zebrafish_EnSpm-N49_DR#DNA/CACTA,781,37,29,0,0,1.0,Forward
Drer_598556,Zebrafish_EnSpm-N49_DR#DNA/CACTA,781,37,30,0,0,1.0,Forward
Drer_598557,Zebrafish_EnSpm-N49_DR#DNA/CACTA,781,37,31,0,0,1.0,Forward
Drer_598560,Zebrafish_EnSpm-N49_DR#DNA/CACTA,781,37,24,0,0,1.0,Forward
Drer_598561,Zebrafish_EnSpm-N49_DR#DNA/CACTA,781,37,26,0,0,1.0,Forward
Drer_598562,Zebrafish_EnSpm-N49_DR#DNA/CACTA,781,37,27,0,0,1.0,Forward
Drer_1787410,Zebrafish_EnSpm-N49_DR#DNA/CACTA,782,37,27,0,0,1.0,Forward
Drer_506985,Zebrafish_EnSpm-N49_DR#DNA/CACTA,782,37,27,0,0,1.0,Reverse
Drer_1715977,Zebrafish_EnSpm-N49_DR#DNA/CACTA,782,37,30,0,0,1.0,Reverse
Drer_1715976,Zebrafish_EnSpm-N49_DR#DNA/CACTA,783,37,29,0,0,1.0,Reverse
Drer_506984,Zebrafish_EnSpm-N49_DR#DNA/CACTA,784,37,25,0,0,1.0,Reverse
Drer_1514683,Zebrafish_EnSpm-N49_DR#DNA/CACTA,784,37,24,0,0,1.0,Reverse
Drer_1518547,Zebrafish_EnSpm-N49_DR#DNA/CACTA,784,37,24,0,0,1.0,Reverse
Drer_571256,Zebrafish_EnSpm-N49_DR#DNA/CACTA,786,37,27,0,0,1.0,Reverse
Drer_1715966,Zebrafish_EnSpm-N49_DR#DNA/CACTA,786,37,26,0,0,1.0,Reverse
Drer_778225,Zebrafish_EnSpm-N49_DR#DNA/CACTA,788,37,24,0,0,1.0,Forward
Drer_571255,Zebrafish_EnSpm-N49_DR#DNA/CACTA,788,37,25,0,0,1.0,Reverse
Drer_887018,Zebrafish_EnSpm-N49_DR#DNA/CACTA,789,37,29,0,0,1.0,Reverse
Drer_1583651,Zebrafish_EnSpm-N49_DR#DNA/CACTA,789,37,33,0,0,1.0,Reverse
Drer_887017,Zebrafish_EnSpm-N49_DR#DNA/CACTA,790,37,28,0,0,1.0,Reverse
Drer_1480975,Zebrafish_EnSpm-N49_DR#DNA/CACTA,790,37,31,0,0,1.0,Reverse
Drer_1583650,Zebrafish_EnSpm-N49_DR#DNA/CACTA,790,37,32,0,0,1.0,Reverse
Drer_887016,Zebrafish_EnSpm-N49_DR#DNA/CACTA,791,37,27,0,0,1.0,Reverse
Drer_887015,Zebrafish_EnSpm-N49_DR#DNA/CACTA,793,37,25,0,0,1.0,Reverse
Drer_1480974,Zebrafish_EnSpm-N49_DR#DNA/CACTA,794,37,27,0,0,1.0,Reverse
Drer_1583649,Zebrafish_EnSpm-N49_DR#DNA/CACTA,794,37,28,0,0,1.0,Reverse
Drer_1795271,Zebrafish_EnSpm-N49_DR#DNA/CACTA,794,37,30,0,0,1.0,Reverse
Drer_962813,Zebrafish_EnSpm-N49_DR#DNA/CACTA,795,37,25,0,0,1.0,Reverse
Drer_1480973,Zebrafish_EnSpm-N49_DR#DNA/CACTA,795,37,26,0,0,1.0,Reverse
Drer_1583648,Zebrafish_EnSpm-N49_DR#DNA/CACTA,795,37,27,0,0,1.0,Reverse
Drer_1642361,Zebrafish_EnSpm-N49_DR#DNA/CACTA,795,37,30,0,0,1.0,Reverse
Drer_1795270,Zebrafish_EnSpm-N49_DR#DNA/CACTA,795,37,29,0,0,1.0,Reverse
Drer_1642360,Zebrafish_EnSpm-N49_DR#DNA/CACTA,796,37,29,0,0,1.0,Reverse
Drer_1795269,Zebrafish_EnSpm-N49_DR#DNA/CACTA,796,37,28,0,0,1.0,Reverse
Drer_1795268,Zebrafish_EnSpm-N49_DR#DNA/CACTA,797,37,27,0,0,1.0,Reverse
Drer_1704866,Zebrafish_EnSpm-N49_DR#DNA/CACTA,798,37,29,0,0,1.0,Reverse
Drer_1795267,Zebrafish_EnSpm-N49_DR#DNA/CACTA,798,37,26,0,0,1.0,Reverse
Drer_887014,Zebrafish_EnSpm-N49_DR#DNA/CACTA,799,37,19,0,0,1.0,Reverse
Drer_1704865,Zebrafish_EnSpm-N49_DR#DNA/CACTA,799,37,28,0,0,1.0,Reverse
Drer_1795266,Zebrafish_EnSpm-N49_DR#DNA/CACTA,799,37,25,0,0,1.0,Reverse
Drer_1480972,Zebrafish_EnSpm-N49_DR#DNA/CACTA,800,37,21,0,0,1.0,Reverse
Drer_1583647,Zebrafish_EnSpm-N49_DR#DNA/CACTA,800,37,22,0,0,1.0,Reverse
Drer_1623013,Zebrafish_EnSpm-N49_DR#DNA/CACTA,800,37,28,0,0,1.0,Reverse
Drer_1704864,Zebrafish_EnSpm-N49_DR#DNA/CACTA,800,37,27,0,0,1.0,Reverse
Drer_1795265,Zebrafish_EnSpm-N49_DR#DNA/CACTA,800,37,24,0,0,1.0,Reverse
Drer_1704863,Zebrafish_EnSpm-N49_DR#DNA/CACTA,801,37,26,0,0,1.0,Reverse
Drer_1795264,Zebrafish_EnSpm-N49_DR#DNA/CACTA,801,37,23,0,0,1.0,Reverse
Drer_1795263,Zebrafish_EnSpm-N49_DR#DNA/CACTA,802,37,22,0,0,1.0,Reverse
Drer_1642359,Zebrafish_EnSpm-N49_DR#DNA/CACTA,803,37,22,0,0,1.0,Reverse
Drer_1795262,Zebrafish_EnSpm-N49_DR#DNA/CACTA,803,37,21,0,0,1.0,Reverse
Drer_970370,Zebrafish_EnSpm-N49_DR#DNA/CACTA,804,37,28,0,0,1.0,Reverse
Drer_1480971,Zebrafish_EnSpm-N49_DR#DNA/CACTA,804,37,17,0,0,1.0,Reverse
Drer_1795261,Zebrafish_EnSpm-N49_DR#DNA/CACTA,804,37,20,0,0,1.0,Reverse
Drer_1480970,Zebrafish_EnSpm-N49_DR#DNA/CACTA,805,37,16,0,0,1.0,Reverse
Drer_1795260,Zebrafish_EnSpm-N49_DR#DNA/CACTA,805,37,19,0,0,1.0,Reverse
Drer_1413190,Zebrafish_EnSpm-N49_DR#DNA/CACTA,806,37,31,0,0,1.0,Reverse
Drer_1583991,Zebrafish_EnSpm-N49_DR#DNA/CACTA,806,37,28,0,0,1.0,Reverse
Drer_1795259,Zebrafish_EnSpm-N49_DR#DNA/CACTA,806,37,18,0,0,1.0,Reverse
Drer_768498,Zebrafish_EnSpm-N49_DR#DNA/CACTA,807,37,29,0,0,1.0,Reverse
Drer_1413189,Zebrafish_EnSpm-N49_DR#DNA/CACTA,807,37,30,0,0,1.0,Reverse
Drer_1482367,Zebrafish_EnSpm-N49_DR#DNA/CACTA,807,37,26,0,0,1.0,Reverse
Drer_1583990,Zebrafish_EnSpm-N49_DR#DNA/CACTA,807,37,27,0,0,1.0,Reverse
Drer_1787526,Zebrafish_EnSpm-N49_DR#DNA/CACTA,807,37,32,0,0,1.0,Reverse
Drer_1413188,Zebrafish_EnSpm-N49_DR#DNA/CACTA,809,37,28,0,0,1.0,Reverse
Drer_1623012,Zebrafish_EnSpm-N49_DR#DNA/CACTA,809,37,19,0,0,1.0,Reverse
Drer_1642358,Zebrafish_EnSpm-N49_DR#DNA/CACTA,809,37,16,0,0,1.0,Reverse
Drer_1704862,Zebrafish_EnSpm-N49_DR#DNA/CACTA,809,37,18,0,0,1.0,Reverse
Drer_685166,Zebrafish_EnSpm-N49_DR#DNA/CACTA,810,37,33,0,0,1.0,Reverse
Drer_1413187,Zebrafish_EnSpm-N49_DR#DNA/CACTA,810,37,27,0,0,1.0,Reverse
Drer_1704861,Zebrafish_EnSpm-N49_DR#DNA/CACTA,810,37,17,0,0,1.0,Reverse
Drer_1787525,Zebrafish_EnSpm-N49_DR#DNA/CACTA,810,37,29,0,0,1.0,Reverse
Drer_548032,Zebrafish_EnSpm-N49_DR#DNA/CACTA,811,37,30,0,0,1.0,Reverse
Drer_685165,Zebrafish_EnSpm-N49_DR#DNA/CACTA,811,37,32,0,0,1.0,Reverse
Drer_1413186,Zebrafish_EnSpm-N49_DR#DNA/CACTA,811,37,26,0,0,1.0,Reverse
Drer_1583989,Zebrafish_EnSpm-N49_DR#DNA/CACTA,811,37,23,0,0,1.0,Reverse
Drer_1787524,Zebrafish_EnSpm-N49_DR#DNA/CACTA,811,37,28,0,0,1.0,Reverse
Drer_521661,Zebrafish_EnSpm-N49_DR#DNA/CACTA,812,37,20,0,0,1.0,Forward
Drer_548031,Zebrafish_EnSpm-N49_DR#DNA/CACTA,812,37,29,0,0,1.0,Reverse
Drer_685164,Zebrafish_EnSpm-N49_DR#DNA/CACTA,812,37,31,0,0,1.0,Reverse
Drer_1413185,Zebrafish_EnSpm-N49_DR#DNA/CACTA,812,37,25,0,0,1.0,Reverse
Drer_1413193,Zebrafish_EnSpm-N49_DR#DNA/CACTA,812,37,25,0,0,1.0,Reverse
Drer_1623014,Zebrafish_EnSpm-N49_DR#DNA/CACTA,812,37,16,0,0,1.0,Reverse
Drer_1640808,Zebrafish_EnSpm-N49_DR#DNA/CACTA,812,37,28,0,0,1.0,Reverse
Drer_1787523,Zebrafish_EnSpm-N49_DR#DNA/CACTA,812,37,27,0,0,1.0,Reverse
Drer_1563245,Zebrafish_EnSpm-N49_DR#DNA/CACTA,813,37,21,0,0,1.0,Forward
Drer_1563246,Zebrafish_EnSpm-N49_DR#DNA/CACTA,813,37,22,0,0,1.0,Forward
Drer_1563247,Zebrafish_EnSpm-N49_DR#DNA/CACTA,813,37,23,0,0,1.0,Forward
Drer_1563248,Zebrafish_EnSpm-N49_DR#DNA/CACTA,813,37,24,0,0,1.0,Forward
Drer_1563249,Zebrafish_EnSpm-N49_DR#DNA/CACTA,813,37,25,0,0,1.0,Forward
Drer_1563250,Zebrafish_EnSpm-N49_DR#DNA/CACTA,813,37,26,0,0,1.0,Forward
Drer_1563251,Zebrafish_EnSpm-N49_DR#DNA/CACTA,813,37,27,0,0,1.0,Forward
Drer_1563252,Zebrafish_EnSpm-N49_DR#DNA/CACTA,813,37,28,0,0,1.0,Forward
Drer_1563253,Zebrafish_EnSpm-N49_DR#DNA/CACTA,813,37,29,0,0,1.0,Forward
Drer_685163,Zebrafish_EnSpm-N49_DR#DNA/CACTA,813,37,30,0,0,1.0,Reverse
Drer_1413192,Zebrafish_EnSpm-N49_DR#DNA/CACTA,813,37,24,0,0,1.0,Reverse
Drer_1357119,Zebrafish_EnSpm-N49_DR#DNA/CACTA,814,37,22,0,0,1.0,Forward
Drer_1357120,Zebrafish_EnSpm-N49_DR#DNA/CACTA,814,37,23,0,0,1.0,Forward
Drer_1357121,Zebrafish_EnSpm-N49_DR#DNA/CACTA,814,37,24,0,0,1.0,Forward
Drer_1357122,Zebrafish_EnSpm-N49_DR#DNA/CACTA,814,37,25,0,0,1.0,Forward
Drer_1357123,Zebrafish_EnSpm-N49_DR#DNA/CACTA,814,37,26,0,0,1.0,Forward
Drer_1357124,Zebrafish_EnSpm-N49_DR#DNA/CACTA,814,37,28,0,0,1.0,Forward
Drer_685162,Zebrafish_EnSpm-N49_DR#DNA/CACTA,814,37,29,0,0,1.0,Reverse
Drer_685173,Zebrafish_EnSpm-N49_DR#DNA/CACTA,814,37,29,0,0,1.0,Reverse
Drer_1413191,Zebrafish_EnSpm-N49_DR#DNA/CACTA,814,37,23,0,0,1.0,Reverse
Drer_595765,Zebrafish_EnSpm-N49_DR#DNA/CACTA,815,37,21,0,0,1.0,Forward
Drer_595766,Zebrafish_EnSpm-N49_DR#DNA/CACTA,815,37,23,0,0,1.0,Forward
Drer_595767,Zebrafish_EnSpm-N49_DR#DNA/CACTA,815,37,24,0,0,1.0,Forward
Drer_595768,Zebrafish_EnSpm-N49_DR#DNA/CACTA,815,37,25,0,0,1.0,Forward
Drer_595769,Zebrafish_EnSpm-N49_DR#DNA/CACTA,815,37,27,0,0,1.0,Forward
Drer_1777489,Zebrafish_EnSpm-N49_DR#DNA/CACTA,816,37,22,0,0,1.0,Forward
Drer_1777490,Zebrafish_EnSpm-N49_DR#DNA/CACTA,816,37,24,0,0,1.0,Forward
Drer_1777491,Zebrafish_EnSpm-N49_DR#DNA/CACTA,816,37,25,0,0,1.0,Forward
Drer_685161,Zebrafish_EnSpm-N49_DR#DNA/CACTA,816,37,27,0,0,1.0,Reverse
Drer_1413184,Zebrafish_EnSpm-N49_DR#DNA/CACTA,816,37,21,0,0,1.0,Reverse
Drer_685160,Zebrafish_EnSpm-N49_DR#DNA/CACTA,817,37,26,0,0,1.0,Reverse
Drer_685159,Zebrafish_EnSpm-N49_DR#DNA/CACTA,818,37,25,0,0,1.0,Reverse
Drer_685158,Zebrafish_EnSpm-N49_DR#DNA/CACTA,819,37,24,0,0,1.0,Reverse
Drer_1724787,Zebrafish_EnSpm-N49_DR#DNA/CACTA,819,37,28,0,0,1.0,Reverse
Drer_1787522,Zebrafish_EnSpm-N49_DR#DNA/CACTA,819,37,20,0,0,1.0,Reverse
Drer_183194,Zebrafish_EnSpm-N49_DR#DNA/CACTA,820,37,22,0,0,1.0,Reverse
Drer_1724788,Zebrafish_EnSpm-N49_DR#DNA/CACTA,820,37,27,0,0,1.0,Reverse
Drer_685157,Zebrafish_EnSpm-N49_DR#DNA/CACTA,821,37,22,0,0,1.0,Reverse
Drer_1724786,Zebrafish_EnSpm-N49_DR#DNA/CACTA,821,37,26,0,0,1.0,Reverse
Drer_575906,Zebrafish_EnSpm-N49_DR#DNA/CACTA,822,37,26,0,0,1.0,Reverse
Drer_685156,Zebrafish_EnSpm-N49_DR#DNA/CACTA,822,37,21,0,0,1.0,Reverse
Drer_1724785,Zebrafish_EnSpm-N49_DR#DNA/CACTA,822,37,25,0,0,1.0,Reverse
Drer_575905,Zebrafish_EnSpm-N49_DR#DNA/CACTA,823,37,25,0,0,1.0,Reverse
Drer_685155,Zebrafish_EnSpm-N49_DR#DNA/CACTA,823,37,20,0,0,1.0,Reverse
Drer_1680519,Zebrafish_EnSpm-N49_DR#DNA/CACTA,823,37,27,0,0,1.0,Reverse
Drer_1787521,Zebrafish_EnSpm-N49_DR#DNA/CACTA,823,37,16,0,0,1.0,Reverse
Drer_685154,Zebrafish_EnSpm-N49_DR#DNA/CACTA,824,37,19,0,0,1.0,Reverse
Drer_1724784,Zebrafish_EnSpm-N49_DR#DNA/CACTA,826,37,21,0,0,1.0,Reverse
Drer_685153,Zebrafish_EnSpm-N49_DR#DNA/CACTA,827,37,16,0,0,1.0,Reverse
Drer_973290,Zebrafish_EnSpm-N49_DR#DNA/CACTA,828,37,22,0,0,1.0,Forward
Drer_973291,Zebrafish_EnSpm-N49_DR#DNA/CACTA,828,37,23,0,0,1.0,Forward
Drer_973292,Zebrafish_EnSpm-N49_DR#DNA/CACTA,828,37,24,0,0,1.0,Forward
Drer_973293,Zebrafish_EnSpm-N49_DR#DNA/CACTA,828,37,25,0,0,1.0,Forward
Drer_1680518,Zebrafish_EnSpm-N49_DR#DNA/CACTA,828,37,22,0,0,1.0,Reverse
Drer_541493,Zebrafish_EnSpm-N49_DR#DNA/CACTA,833,37,31,0,0,1.0,Reverse
Drer_1710857,Zebrafish_EnSpm-N49_DR#DNA/CACTA,833,37,29,0,0,1.0,Reverse
Drer_541492,Zebrafish_EnSpm-N49_DR#DNA/CACTA,834,37,30,0,0,1.0,Reverse
Drer_826971,Zebrafish_EnSpm-N49_DR#DNA/CACTA,834,37,19,0,0,1.0,Reverse
Drer_541491,Zebrafish_EnSpm-N49_DR#DNA/CACTA,835,37,29,0,0,1.0,Reverse
Drer_541490,Zebrafish_EnSpm-N49_DR#DNA/CACTA,836,37,28,0,0,1.0,Reverse
Drer_541489,Zebrafish_EnSpm-N49_DR#DNA/CACTA,837,37,27,0,0,1.0,Reverse
Drer_1623810,Zebrafish_EnSpm-N49_DR#DNA/CACTA,837,37,26,0,0,1.0,Reverse
Drer_541488,Zebrafish_EnSpm-N49_DR#DNA/CACTA,838,37,26,0,0,1.0,Reverse
Drer_1338450,Zebrafish_EnSpm-N49_DR#DNA/CACTA,838,37,27,0,0,1.0,Reverse
Drer_541487,Zebrafish_EnSpm-N49_DR#DNA/CACTA,839,37,25,0,0,1.0,Reverse
Drer_1623809,Zebrafish_EnSpm-N49_DR#DNA/CACTA,839,37,24,0,0,1.0,Reverse
Drer_1803672,Zebrafish_EnSpm-N49_DR#DNA/CACTA,840,37,29,0,0,1.0,Reverse
Drer_1338449,Zebrafish_EnSpm-N49_DR#DNA/CACTA,841,37,24,0,0,1.0,Reverse
Drer_1698593,Zebrafish_EnSpm-N49_DR#DNA/CACTA,841,37,26,0,0,1.0,Reverse
Drer_1803671,Zebrafish_EnSpm-N49_DR#DNA/CACTA,841,37,28,0,0,1.0,Reverse
Drer_541486,Zebrafish_EnSpm-N49_DR#DNA/CACTA,842,37,22,0,0,1.0,Reverse
Drer_1338448,Zebrafish_EnSpm-N49_DR#DNA/CACTA,842,37,23,0,0,1.0,Reverse
Drer_1623808,Zebrafish_EnSpm-N49_DR#DNA/CACTA,842,37,21,0,0,1.0,Reverse
Drer_1698592,Zebrafish_EnSpm-N49_DR#DNA/CACTA,842,37,25,0,0,1.0,Reverse
Drer_1803670,Zebrafish_EnSpm-N49_DR#DNA/CACTA,842,37,27,0,0,1.0,Reverse
Drer_785979,Zebrafish_EnSpm-N49_DR#DNA/CACTA,843,37,28,0,0,1.0,Reverse
Drer_785986,Zebrafish_EnSpm-N49_DR#DNA/CACTA,843,37,28,0,0,1.0,Reverse
Drer_1417249,Zebrafish_EnSpm-N49_DR#DNA/CACTA,843,37,29,0,0,1.0,Reverse
Drer_1698599,Zebrafish_EnSpm-N49_DR#DNA/CACTA,843,37,24,0,0,1.0,Reverse
Drer_1803678,Zebrafish_EnSpm-N49_DR#DNA/CACTA,843,37,26,0,0,1.0,Reverse
Drer_785985,Zebrafish_EnSpm-N49_DR#DNA/CACTA,844,37,27,0,0,1.0,Reverse
Drer_1338447,Zebrafish_EnSpm-N49_DR#DNA/CACTA,844,37,21,0,0,1.0,Reverse
Drer_1338455,Zebrafish_EnSpm-N49_DR#DNA/CACTA,844,37,21,0,0,1.0,Reverse
Drer_1417248,Zebrafish_EnSpm-N49_DR#DNA/CACTA,844,37,28,0,0,1.0,Reverse
Drer_1623817,Zebrafish_EnSpm-N49_DR#DNA/CACTA,844,37,19,0,0,1.0,Reverse
Drer_1803677,Zebrafish_EnSpm-N49_DR#DNA/CACTA,844,37,25,0,0,1.0,Reverse
Drer_541502,Zebrafish_EnSpm-N49_DR#DNA/CACTA,845,37,19,0,0,1.0,Reverse
Drer_785978,Zebrafish_EnSpm-N49_DR#DNA/CACTA,845,37,26,0,0,1.0,Reverse
Drer_785984,Zebrafish_EnSpm-N49_DR#DNA/CACTA,845,37,26,0,0,1.0,Reverse
Drer_1248438,Zebrafish_EnSpm-N49_DR#DNA/CACTA,845,37,27,0,0,1.0,Reverse
Drer_1417244,Zebrafish_EnSpm-N49_DR#DNA/CACTA,845,37,27,0,0,1.0,Reverse
Drer_1417247,Zebrafish_EnSpm-N49_DR#DNA/CACTA,845,37,27,0,0,1.0,Reverse
Drer_1623816,Zebrafish_EnSpm-N49_DR#DNA/CACTA,845,37,18,0,0,1.0,Reverse
Drer_1698591,Zebrafish_EnSpm-N49_DR#DNA/CACTA,845,37,22,0,0,1.0,Reverse
Drer_1698598,Zebrafish_EnSpm-N49_DR#DNA/CACTA,845,37,22,0,0,1.0,Reverse
Drer_1710897,Zebrafish_EnSpm-N49_DR#DNA/CACTA,845,37,17,0,0,1.0,Reverse
Drer_1803669,Zebrafish_EnSpm-N49_DR#DNA/CACTA,845,37,24,0,0,1.0,Reverse
Drer_1803676,Zebrafish_EnSpm-N49_DR#DNA/CACTA,845,37,24,0,0,1.0,Reverse
Drer_785982,Zebrafish_EnSpm-N49_DR#DNA/CACTA,846,37,25,0,0,1.0,Reverse
Drer_1417243,Zebrafish_EnSpm-N49_DR#DNA/CACTA,846,37,26,0,0,1.0,Reverse
Drer_1417245,Zebrafish_EnSpm-N49_DR#DNA/CACTA,846,37,26,0,0,1.0,Reverse
Drer_785981,Zebrafish_EnSpm-N49_DR#DNA/CACTA,847,37,24,0,0,1.0,Reverse
Drer_785977,Zebrafish_EnSpm-N49_DR#DNA/CACTA,848,37,23,0,0,1.0,Reverse
Drer_785980,Zebrafish_EnSpm-N49_DR#DNA/CACTA,848,37,23,0,0,1.0,Reverse
Drer_785976,Zebrafish_EnSpm-N49_DR#DNA/CACTA,855,37,16,0,0,1.0,Reverse
Drer_1656838,Zebrafish_EnSpm-N49_DR#DNA/CACTA,858,37,23,0,0,1.0,Reverse
Drer_1739081,Zebrafish_EnSpm-N49_DR#DNA/CACTA,859,37,31,0,0,1.0,Reverse
Drer_1040149,Zebrafish_EnSpm-N49_DR#DNA/CACTA,860,37,29,0,0,1.0,Reverse
Drer_1739080,Zebrafish_EnSpm-N49_DR#DNA/CACTA,860,37,30,0,0,1.0,Reverse
Drer_1500704,Zebrafish_EnSpm-N49_DR#DNA/CACTA,861,37,29,0,0,1.0,Reverse
Drer_1632374,Zebrafish_EnSpm-N49_DR#DNA/CACTA,862,37,29,0,0,1.0,Reverse
Drer_1739073,Zebrafish_EnSpm-N49_DR#DNA/CACTA,862,37,28,0,0,1.0,Reverse
Drer_1739079,Zebrafish_EnSpm-N49_DR#DNA/CACTA,862,37,28,0,0,1.0,Reverse
Drer_1013432,Zebrafish_EnSpm-N49_DR#DNA/CACTA,863,37,30,0,0,1.0,Reverse
Drer_1500703,Zebrafish_EnSpm-N49_DR#DNA/CACTA,863,37,27,0,0,1.0,Reverse
Drer_1632373,Zebrafish_EnSpm-N49_DR#DNA/CACTA,863,37,28,0,0,1.0,Reverse
Drer_1739078,Zebrafish_EnSpm-N49_DR#DNA/CACTA,863,37,27,0,0,1.0,Reverse
Drer_356446,Zebrafish_EnSpm-N49_DR#DNA/CACTA,864,37,30,0,0,1.0,Reverse
Drer_1013431,Zebrafish_EnSpm-N49_DR#DNA/CACTA,864,37,29,0,0,1.0,Reverse
Drer_1632372,Zebrafish_EnSpm-N49_DR#DNA/CACTA,864,37,27,0,0,1.0,Reverse
Drer_356445,Zebrafish_EnSpm-N49_DR#DNA/CACTA,865,37,29,0,0,1.0,Reverse
Drer_1632371,Zebrafish_EnSpm-N49_DR#DNA/CACTA,865,37,26,0,0,1.0,Reverse
Drer_116677,Zebrafish_EnSpm-N49_DR#DNA/CACTA,866,37,29,0,0,1.0,Reverse
